Progress,duration,RecordedDate,consent_1,id,definition,AIMES_4,AIMES_1,AIMES_8,AIMES_6,AIMES_5,AIMES_9,AIMES_10,AIMES_11,AIMES_17,NEW_1,NEW_2,SPIRIT_10,SPIRIT_12,AIMES_18,AIMES_19,AIMES_20,NEW_8,ATT_1_[3],DISPO_29,DISPO_21,DISPO_22,DISPO_34,DISPO_37,DISPO_16,DISPO_28,DISPO_33,NEW_5,DISPO_23,NEW_6,NEW_7,NEW_10,ATT_2_[6],DISPO_8,DISPO_13,DISPO_19,DISPO_1,DISPO_20,DISPO_7,DISPO_2,DISPO_10,DISPO_11,DISPO_12,DISPO_15,NEW_11,NEW_12,ATT_3_[1],cc_worry_self,cc_worry_futuregen,age,sex,gender,gender_6_TEXT,politics_1,politics_2,politics_3,attention,SC0,PROLIFIC_PID,att_score,Submission id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
100,254s (~4.23 minutes),2023-04-13 11:06:24,1,5f179bd584e8e802ef9c187d,The great outdoors and the lakes and trees and animals,3,4,3,4,2,4,5,3,2,3,2,4,4,4,5,3,4,3,6,4,2,6,7,2,5,7,2,2,4,4,2,6,2,6,6,1,1,6,4,4,3,4,4,2,2,1,3,3,50,male,man,NA,3,3,3,1,3,5f179bd584e8e802ef9c187d,3,6438439bcbe16d5805f3cefc,APPROVED,2023-04-13T18:02:07Z,2023-04-13T18:06:28Z,2023-04-13T18:06:28Z,2023-04-13T18:06:28Z,262,C1L9K35F,4518,55,Male,White,United Kingdom,United States,United States,English,No,Full-Time
100,272s (~4.53 minutes),2023-04-13 11:06:26,1,5cb60da9b79eec00134043bc,"Nature is the outdoor world, from the trees to the lakes. Everything natural, not human-made or human-created is nature.",6,6,6,6,7,4,6,4,6,6,6,6,7,6,4,6,5,3,6,6,6,7,7,6,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,5,5,7,7,7,7,1,3,3,35,female,woman,NA,6,6,6,1,3,5cb60da9b79eec00134043bc,3,6438438dfffc90752f2d0c62,APPROVED,2023-04-13T18:01:51Z,2023-04-13T18:06:27Z,2023-04-13T18:06:27Z,2023-04-13T18:06:27Z,276,C1L9K35F,811,35,Female,White,United States,United States,United States,English,Yes,Full-Time
100,636s (~10.6 minutes),2023-04-13 11:06:44,1,6334d869011b16ac13de3546,Nature can simply be defined as the the traditional surroundings or environment consisting of plants and animals.,6,7,6,7,7,1,2,7,7,6,6,6,7,7,7,5,7,3,6,5,6,7,7,6,7,7,7,7,6,6,5,6,7,6,5,3,4,7,5,6,6,6,7,5,5,1,3,4,38,male,man,NA,4,3,2,1,3,6334d869011b16ac13de3546,3,6438420d21b53607b8c3d1ce,APPROVED,2023-04-13T17:55:33Z,2023-04-13T18:07:01Z,2023-04-13T18:07:07Z,2023-04-13T18:07:07Z,689,C1L9K35F,1208,38,Male,Black,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
100,441s (~7.35 minutes),2023-04-13 11:06:46,1,608437f0b139060610c9f0c1,Nature is a gift from God - a picturesque surrounding of us in all forms and in forms that we could hardly imagine.,7,5,6,6,3,1,3,6,7,6,7,7,7,7,6,6,7,3,6,2,1,7,3,7,5,7,6,1,7,4,5,6,4,5,7,2,7,3,7,6,7,6,2,6,5,1,2,2,70,female,woman,NA,1,1,1,1,3,608437f0b139060610c9f0c1,3,643842ef28e28a11e1880359,APPROVED,2023-04-13T17:59:22Z,2023-04-13T18:06:47Z,2023-04-13T18:06:49Z,2023-04-13T18:06:49Z,446,C1L9K35F,2092,76,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
100,213s (~3.55 minutes),2023-04-13 11:06:46,1,63d428eb946e85527cfdf058,I define nature as the outside environment that encompasses us from the ocean to desert sand; nature is all around us.,6,7,6,6,6,1,4,4,6,6,4,3,7,5,4,6,4,3,5,6,4,7,6,5,4,6,7,7,6,5,4,6,4,5,5,6,7,5,4,6,5,5,7,4,6,1,3,3,21,male,man,NA,6,5,7,1,3,63d428eb946e85527cfdf058,3,643843da1e728121b6efb3f3,APPROVED,2023-04-13T18:03:09Z,2023-04-13T18:06:49Z,2023-04-13T18:06:50Z,2023-04-13T18:06:49Z,220,C1L9K35F,551,21,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
100,281s (~4.68 minutes),2023-04-13 11:06:47,1,5ffff3ac6fc9001772ea3312,"I would define nature as any space outdoors with at least some unobstructed space that is open with grass and trees and animals in view (ie birds, squirrels, etc).",3,5,2,5,2,7,7,1,3,4,3,2,2,4,5,4,3,3,4,5,7,7,6,5,5,4,2,6,4,2,3,6,4,3,3,3,4,7,4,3,5,4,3,2,2,1,4,4,31,female,woman,NA,6,6,7,1,3,5ffff3ac6fc9001772ea3312,3,64384394221a8be73d86d93c,APPROVED,2023-04-13T18:02:03Z,2023-04-13T18:06:49Z,2023-04-13T18:06:50Z,2023-04-13T18:06:50Z,286,C1L9K35F,1328,31,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
100,597s (~9.95 minutes),2023-04-13 11:06:49,1,5bd7971b0aac450001f951aa,"Flora, fauna and everything in between, like the outdoors",5,2,2,4,6,7,7,1,4,7,6,3,5,7,7,6,5,3,6,4,3,6,6,4,3,5,3,3,6,2,2,6,5,2,1,2,2,2,5,6,5,4,4,2,4,1,4,4,57,female,woman,NA,6,2,4,1,3,5bd7971b0aac450001f951aa,3,6438425eab2d5953966a1bca,APPROVED,2023-04-13T17:56:49Z,2023-04-13T18:06:53Z,2023-04-13T18:06:56Z,2023-04-13T18:06:56Z,605,C1L9K35F,4195,57,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
100,322s (~5.37 minutes),2023-04-13 11:06:50,1,5c2c81296e6d4a00014e8c8d,Everything,7,7,7,7,7,4,7,7,2,5,7,7,7,7,7,7,7,3,7,7,1,6,7,6,7,7,6,7,7,6,5,6,4,6,6,2,4,7,6,6,4,5,7,7,7,1,4,4,37,female,woman,NA,6,7,6,1,3,5c2c81296e6d4a00014e8c8d,3,64384369b9107414ccbf32a0,APPROVED,2023-04-13T18:01:18Z,2023-04-13T18:06:54Z,2023-04-13T18:07:01Z,2023-04-13T18:06:56Z,336,C1L9K35F,1609,37,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
100,448s (~7.47 minutes),2023-04-13 11:06:52,1,6341a541b6cfd5f8933f48c4,"Nature is the world around us, both inside and outside of cities and towns. Most people though think of it as being outside towns and cities in the woods and marshes and around lots of plant growth and wildlife.",6,4,4,5,5,7,6,3,1,7,3,5,6,5,7,4,7,3,7,3,4,6,5,4,7,7,1,2,7,5,4,6,4,5,5,3,2,7,4,2,2,5,2,7,3,1,3,4,35,male,man,NA,5,6,5,1,3,6341a541b6cfd5f8933f48c4,3,643842f389bab15c780d9857,APPROVED,2023-04-13T17:59:19Z,2023-04-13T18:06:58Z,2023-04-13T18:06:59Z,2023-04-13T18:06:59Z,460,C1L9K35F,909,35,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
100,290s (~4.83 minutes),2023-04-13 11:07:04,1,6010c31eeb191c464a4c134d,An environment with minimal human interference,6,6,6,6,4,7,6,3,6,4,4,6,5,6,6,4,6,3,5,1,7,7,7,5,7,4,5,4,6,4,6,6,6,6,6,4,5,6,4,6,5,6,6,5,7,1,4,4,26,female,woman,NA,5,6,6,1,3,6010c31eeb191c464a4c134d,3,6438439e70cf032f241a5ef3,APPROVED,2023-04-13T18:02:10Z,2023-04-13T18:07:05Z,2023-04-13T18:07:06Z,2023-04-13T18:07:06Z,296,C1L9K35F,471,26,Female,DATA_EXPIRED,United States,United States,United States,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
100,198s (~3.3 minutes),2023-04-13 11:07:07,1,5f1bf8c6fe7ca34249b7c334,"Anything outside, trees, lakes, the ocean, etc.",7,7,6,6,4,4,4,4,7,7,7,7,7,7,7,7,7,3,7,7,2,7,7,7,7,7,5,4,7,4,4,6,4,4,5,1,3,7,4,5,4,5,7,4,7,1,4,4,29,female,woman,NA,7,7,7,1,3,5f1bf8c6fe7ca34249b7c334,3,643843fee7a2cc0b84d85825,APPROVED,2023-04-13T18:03:46Z,2023-04-13T18:07:11Z,2023-04-13T18:07:12Z,2023-04-13T18:07:12Z,205,C1L9K35F,2130,29,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
100,302s (~5.03 minutes),2023-04-13 11:07:08,1,6109ea914ed16dd53a280765,Nature is the natural world all around us and the environment we live in. It is the part of the earth that is untouched by human development.,3,5,1,4,4,5,4,4,2,5,1,3,4,6,6,5,4,3,5,2,6,5,7,3,3,4,6,3,6,5,3,6,4,5,2,1,5,7,5,3,1,1,2,1,4,1,4,4,27,female,woman,NA,7,7,7,1,3,6109ea914ed16dd53a280765,3,643843952b78ff3c59f3ced9,APPROVED,2023-04-13T18:02:01Z,2023-04-13T18:07:12Z,2023-04-13T18:07:17Z,2023-04-13T18:07:12Z,311,C1L9K35F,811,27,Female,White,United States,United States,United States,English,No,Full-Time
100,200s (~3.33 minutes),2023-04-13 11:07:11,1,6433027685899f1cfc35e39e,"the general realm of living plants and animals, and in some cases to the processes associated with inanimate objects",6,4,4,5,4,2,2,5,4,5,6,5,6,5,5,5,4,3,5,5,4,5,5,4,4,5,5,5,6,4,5,6,4,5,6,3,3,4,5,5,5,5,6,4,5,1,3,3,48,female,woman,NA,5,6,5,1,3,6433027685899f1cfc35e39e,3,643843fc936742366362b564,APPROVED,2023-04-13T18:03:47Z,2023-04-13T18:07:23Z,2023-04-13T18:07:25Z,2023-04-13T18:07:25Z,216,C1L9K35F,32,48,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
100,417s (~6.95 minutes),2023-04-13 11:07:15,1,62985696ac29368711b54098,"The outdoors in general but a wooded area with a river, creek or stream is the picture I see",5,2,3,4,4,3,3,7,3,3,2,3,4,5,4,4,5,3,5,2,1,4,2,1,4,5,1,1,4,3,2,6,5,4,3,1,1,4,4,3,4,3,4,4,2,1,3,4,51,male,man,NA,3,1,5,1,3,62985696ac29368711b54098,3,64384328c31042f2e91a5f5c,APPROVED,2023-04-13T18:00:15Z,2023-04-13T18:07:22Z,2023-04-13T18:07:24Z,2023-04-13T18:07:23Z,428,C1L9K35F,1204,51,Male,White,United States,United States,United States,English,No,Other
100,374s (~6.23 minutes),2023-04-13 11:07:17,1,63d7e469c2a30fc463e06b5d,The flora and fauna that make up the natural world and how its processes influence and interact with the systems around it.,7,7,7,6,6,6,3,5,4,2,4,7,7,7,6,7,6,3,7,7,5,7,7,5,7,3,2,1,7,7,4,6,6,5,6,2,5,7,6,6,6,7,6,6,5,1,4,4,39,male,man,NA,6,7,6,1,3,63d7e469c2a30fc463e06b5d,3,643843582b3eafe80dc3d1b5,APPROVED,2023-04-13T18:01:00Z,2023-04-13T18:07:18Z,2023-04-13T18:07:18Z,2023-04-13T18:07:18Z,378,C1L9K35F,495,39,Male,White,United States,United States,United States,English,No,Other
100,211s (~3.52 minutes),2023-04-13 11:07:20,1,5f35554b3e58ff4e844795e9,"Everything outside such as animals, plants, land.",5,4,5,4,4,2,3,5,5,4,5,4,5,4,5,4,5,3,5,4,5,4,5,4,4,3,5,5,5,5,5,6,5,4,5,4,4,5,4,4,4,4,4,5,5,1,4,4,36,female,woman,NA,7,7,7,1,3,5f35554b3e58ff4e844795e9,3,643843fa9a84ee1d96ce39c6,APPROVED,2023-04-13T18:03:42Z,2023-04-13T18:07:22Z,2023-04-13T18:07:23Z,2023-04-13T18:07:23Z,221,C1L9K35F,2786,36,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
100,852s (~14.2 minutes),2023-04-13 11:07:30,1,5f627ea43a49581b4438a944,Every living thing in the world and everything that helps them survive.,2,2,2,3,1,5,2,5,2,4,6,5,7,3,4,3,6,3,3,2,5,5,5,2,3,7,1,1,7,3,5,6,2,2,1,2,4,2,2,5,3,5,2,7,4,1,1,1,44,male,man,NA,3,3,3,1,3,5f627ea43a49581b4438a944,3,6438417ea4b118a15d22954f,APPROVED,2023-04-13T17:53:11Z,2023-04-13T18:07:35Z,2023-04-13T18:07:36Z,2023-04-13T18:07:36Z,865,C1L9K35F,1555,44,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
100,321s (~5.35 minutes),2023-04-13 11:07:43,1,5f14b46fefc95253caca20b4,"Nature is basically ""outside"" away from buildings/dwellings. Nature is animals, plants, trees, water, air, etc.",7,7,7,7,6,7,6,1,7,7,7,7,7,7,7,7,7,3,7,7,4,7,7,4,7,5,2,6,7,7,7,6,4,4,6,1,4,7,4,4,6,4,4,7,3,1,4,4,45,female,woman,NA,4,3,6,1,3,5f14b46fefc95253caca20b4,3,6438438e44c2bd44ffbf334e,APPROVED,2023-04-13T18:02:20Z,2023-04-13T18:07:46Z,2023-04-13T18:07:47Z,2023-04-13T18:07:47Z,327,C1L9K35F,4306,45,Female,White,United States,United States,United States,English,No,Part-Time
100,304s (~5.07 minutes),2023-04-13 11:07:44,1,5ccd711b28f2b00017a0ca77,An area outside of the city that allows you to feel surrounded by tranquility and peace with grass trees flowers and animals.,4,4,4,3,2,5,6,3,5,7,5,5,5,6,6,6,5,3,7,4,4,7,5,4,5,7,4,2,7,6,5,6,5,5,4,3,4,3,5,7,5,5,4,6,3,1,2,2,42,male,man,NA,3,3,3,1,3,5ccd711b28f2b00017a0ca77,3,643843b5c4b3e0082a940acc,APPROVED,2023-04-13T18:02:35Z,2023-04-13T18:07:48Z,2023-04-13T18:07:56Z,2023-04-13T18:07:51Z,314,C1L9K35F,1091,42,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
100,335s (~5.58 minutes),2023-04-13 11:07:49,1,5cbf5b488be75a0016b49758,it means all living things,7,6,7,6,7,1,2,7,1,7,7,1,6,6,6,1,7,3,7,7,6,6,7,5,6,6,6,6,7,6,6,6,4,6,6,3,6,6,6,6,7,6,6,6,5,1,4,4,41,male,man,NA,7,7,7,1,3,5cbf5b488be75a0016b49758,3,643843a1625ac68917cdc0e8,APPROVED,2023-04-13T18:02:11Z,2023-04-13T18:07:50Z,2023-04-13T18:07:50Z,2023-04-13T18:07:55Z,339,C1L9K35F,4478,45,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
100,2009s (~33.48 minutes),2023-04-13 11:07:53,1,63af4266c8794898783ee85e,"The outdoors, in one sense.  Anything of the natural world.  But also as the inherent qualities of something or someone.",7,7,7,7,7,6,5,2,7,6,4,7,6,7,6,4,4,3,6,6,5,6,7,5,6,4,4,1,4,1,2,6,2,4,3,1,2,5,2,6,5,3,2,3,2,1,4,4,27,female,woman,NA,7,7,7,1,3,63af4266c8794898783ee85e,3,64383d198406b1a6db412fd4,APPROVED,2023-04-13T17:34:21Z,2023-04-13T18:07:55Z,2023-04-13T18:08:01Z,2023-04-13T18:07:56Z,2015,C1L9K35F,572,828,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
100,302s (~5.03 minutes),2023-04-13 11:08:06,1,63e688adbc8788de6d596c93,Everything that is formed or grows from the earth.,6,7,6,6,5,6,6,2,6,6,6,6,6,6,7,6,6,3,5,7,6,6,7,5,6,7,5,7,6,7,5,6,4,6,7,2,6,7,6,5,6,6,5,6,4,1,4,4,44,female,woman,NA,7,7,7,1,3,63e688adbc8788de6d596c93,3,643843d0824278c3966a1bc7,APPROVED,2023-04-13T18:03:00Z,2023-04-13T18:08:12Z,2023-04-13T18:08:13Z,2023-04-13T18:08:13Z,313,C1L9K35F,408,44,Female,White,United States,United States,United States,English,No,Part-Time
100,404s (~6.73 minutes),2023-04-13 11:08:06,1,5c8676deddda2d00012ad386,Being away from all human activity where there is no human interference with the surroundings. Where animals and plants roam over everything.,7,7,7,7,7,7,7,1,1,7,4,4,7,7,7,5,7,3,7,7,6,7,7,7,7,7,7,4,7,5,4,6,5,4,7,1,1,7,7,5,7,7,6,6,4,1,4,4,29,male,man,NA,7,7,7,1,3,5c8676deddda2d00012ad386,3,64384369d61bb06abe412fb3,APPROVED,2023-04-13T18:01:18Z,2023-04-13T18:08:12Z,2023-04-13T18:08:18Z,2023-04-13T18:08:13Z,415,C1L9K35F,2607,30,Male,White,United Kingdom,United States,United States,English,Yes,Full-Time
100,291s (~4.85 minutes),2023-04-13 11:08:17,1,64135967ff29aa1d03843e91,Anything that can happen on its own. Without human intervention,1,1,1,2,1,5,5,3,1,1,2,2,3,5,5,4,5,3,3,1,1,6,5,1,3,1,1,1,5,1,1,6,2,5,5,1,1,1,2,5,1,1,1,1,1,1,3,3,25,male,man,NA,4,4,4,1,3,64135967ff29aa1d03843e91,3,643843e8c5a30f665ec736c6,APPROVED,2023-04-13T18:03:24Z,2023-04-13T18:08:18Z,2023-04-13T18:08:19Z,2023-04-13T18:08:18Z,295,C1L9K35F,137,25,Male,White,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
100,212s (~3.53 minutes),2023-04-13 11:08:22,1,61026cadb23cf6dca7e0c12e,"I would define nature as the physical world that has not been made by humans such as plants, oceans, etc.",5,3,4,5,4,3,4,6,3,5,4,5,5,5,5,5,6,3,6,4,5,7,4,6,6,7,6,3,5,6,5,6,3,5,6,4,2,6,5,5,5,5,2,5,2,1,3,3,25,female,woman,NA,6,6,6,1,3,61026cadb23cf6dca7e0c12e,3,6438443a6d3d57b386d7ed59,APPROVED,2023-04-13T18:04:47Z,2023-04-13T18:08:24Z,2023-04-13T18:08:25Z,2023-04-13T18:08:25Z,218,C1L9K35F,1276,25,Female,Asian,Korea,United States,United States,Korean,Yes,DATA_EXPIRED
100,681s (~11.35 minutes),2023-04-13 11:08:41,1,5e6ec2818808e6486e268039,"I'd define nature as the plants, animals, and land that exist in the world as part of an ecosystem.",6,5,2,3,2,6,6,4,3,1,4,5,7,7,6,2,6,3,6,1,5,7,6,5,3,3,4,1,5,5,4,6,7,4,1,1,5,7,1,4,4,6,4,4,2,1,4,4,28,female,woman,NA,4,4,6,1,3,5e6ec2818808e6486e268039,3,6438427820995c5cb7e4904a,APPROVED,2023-04-13T17:57:17Z,2023-04-13T18:08:43Z,2023-04-13T18:08:44Z,2023-04-13T18:08:46Z,686,C1L9K35F,82,28,Female,White,United States,United States,United States,English,No,Part-Time
100,297s (~4.95 minutes),2023-04-13 11:08:49,1,599467b55f49420001cafa81,Nature is the things that grow and evolve to keep the planet in balance.,4,3,3,6,5,6,3,2,1,3,3,1,5,4,4,4,6,3,7,3,4,6,4,1,5,4,1,1,5,2,2,6,6,3,5,1,2,3,7,4,5,5,6,1,2,1,3,3,48,female,woman,NA,4,4,4,1,3,599467b55f49420001cafa81,3,64384400a84812d6ab94649f,APPROVED,2023-04-13T18:03:48Z,2023-04-13T18:08:52Z,2023-04-13T18:08:54Z,2023-04-13T18:08:52Z,304,C1L9K35F,1182,48,Female,White,United States,United States,United States,English,No,Other
100,344s (~5.73 minutes),2023-04-13 11:09:01,1,63d450e65299070e04794960,The world around us that humans beings did not create,1,1,1,1,1,7,7,1,1,3,1,1,4,4,1,1,1,3,3,1,1,6,1,1,6,3,1,1,3,2,1,6,1,1,1,1,1,1,7,4,4,3,7,1,1,1,3,3,47,female,woman,NA,4,4,4,1,3,63d450e65299070e04794960,3,643843c3c48b0d44038f5d26,APPROVED,2023-04-13T18:03:14Z,2023-04-13T18:09:03Z,2023-04-13T18:09:08Z,2023-04-13T18:09:03Z,350,C1L9K35F,441,47,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
100,289s (~4.82 minutes),2023-04-13 11:09:01,1,60fd05d893767fcb40666fc7,The plant and animal life and the atmosphere and setting of the outdoors,4,2,1,5,4,7,6,2,1,4,3,2,6,6,5,2,6,3,3,7,5,3,7,3,3,2,2,1,4,5,5,6,4,1,1,3,3,7,2,4,4,3,5,4,3,1,4,4,31,female,woman,NA,7,7,7,1,3,60fd05d893767fcb40666fc7,3,64384414f00ec992a022058c,APPROVED,2023-04-13T18:04:08Z,2023-04-13T18:09:03Z,2023-04-13T18:09:04Z,2023-04-13T18:09:03Z,296,C1L9K35F,2419,31,Female,White,United States,United States,United States,English,No,Full-Time
100,371s (~6.18 minutes),2023-04-13 11:09:06,1,5dc37cc0380a67285572a9b3,"The environment present in the world in its standard state, encompassing all things living both animals and plants.",7,7,6,5,5,6,5,6,6,5,6,5,5,6,7,6,5,3,6,5,6,6,6,6,6,6,5,3,6,6,5,6,5,3,5,4,3,6,5,6,2,5,5,6,5,1,4,4,29,male,man,NA,6,6,6,1,3,5dc37cc0380a67285572a9b3,3,643843b8d9b2792b952d0caa,APPROVED,2023-04-13T18:02:36Z,2023-04-13T18:09:07Z,2023-04-13T18:09:08Z,2023-04-13T18:09:10Z,392,C1L9K35F,2176,29,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
100,123s (~2.05 minutes),2023-04-13 11:09:11,1,6407af454d0bd6f071456fa4,"Nature, in the broadest sense, is equivalent to the natural world, physical world, or material world. ""Nature"" refers to the phenomena of the physical world, and also to life in general.",5,4,4,6,4,5,4,5,3,3,4,3,2,4,3,5,4,3,4,5,5,4,6,5,4,4,3,6,3,4,3,6,4,4,4,3,3,4,4,5,5,4,4,5,3,1,3,2,27,male,man,NA,5,3,4,1,3,6407af454d0bd6f071456fa4,3,643844c4f604ae9ee9d2504c,APPROVED,2023-04-13T18:07:04Z,2023-04-13T18:09:13Z,2023-04-13T18:09:19Z,2023-04-13T18:09:20Z,130,C1L9K35F,277,40,Male,White,United States,United States,United States,English,No,Full-Time
100,343s (~5.72 minutes),2023-04-13 11:09:12,1,631f991a0a5b1611251a3ebe,"Nature can refer to the general realm of living plants and animals, and in some cases to the processes associated with inanimate objects—the way that particular types of things exist and change of their own accord, such as the weather and geology of the Earth.
",7,7,6,5,6,2,2,7,7,6,7,6,6,6,7,5,6,3,2,2,1,2,1,2,7,3,5,4,3,3,2,6,6,6,6,7,7,6,6,6,7,6,7,6,7,1,4,4,30,male,man,NA,7,7,7,1,3,631f991a0a5b1611251a3ebe,3,643843e33f36adb169ed293a,APPROVED,2023-04-13T18:03:23Z,2023-04-13T18:09:17Z,2023-04-13T18:09:18Z,2023-04-13T18:09:18Z,354,C1L9K35F,1071,30,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
100,301s (~5.02 minutes),2023-04-13 11:09:23,1,60ed8f50e13ce18a6d406a09,"The elements of the universe that are living, changing and unchanged by man.",6,5,6,6,5,1,5,3,7,6,6,6,6,6,7,6,6,3,6,6,7,6,7,6,7,7,5,7,6,6,6,6,6,5,5,6,5,6,5,5,4,6,7,6,6,1,3,3,45,male,man,NA,5,5,5,1,3,60ed8f50e13ce18a6d406a09,3,643844146794c9caefd7ed2e,APPROVED,2023-04-13T18:04:19Z,2023-04-13T18:09:25Z,2023-04-13T18:09:26Z,2023-04-13T18:09:26Z,306,C1L9K35F,1466,45,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
100,759s (~12.65 minutes),2023-04-13 11:09:28,1,628fa75dcf7f7273127b4614,living of this world,4,3,3,4,4,4,4,5,4,4,4,4,6,6,5,4,4,3,4,1,3,4,4,3,4,5,3,1,5,3,1,6,5,5,5,4,5,6,4,4,7,3,4,5,1,1,3,3,47,male,man,NA,3,2,4,1,3,628fa75dcf7f7273127b4614,3,6438425c0400646a51a5a8bc,APPROVED,2023-04-13T17:56:44Z,2023-04-13T18:09:33Z,2023-04-13T18:09:34Z,2023-04-13T18:09:34Z,770,C1L9K35F,1818,47,Male,White,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
100,480s (~8 minutes),2023-04-13 11:09:28,1,5bf4afe0b8e9f800014c9c0b,areas that are not developed by man,6,5,6,6,6,6,4,5,3,7,4,5,6,7,7,6,5,3,7,6,3,6,6,4,5,4,4,2,6,5,3,6,4,5,5,2,4,7,5,4,4,5,4,4,3,1,4,4,48,male,man,NA,5,5,6,1,3,5bf4afe0b8e9f800014c9c0b,3,6438437455ac51f38a1d02b3,APPROVED,2023-04-13T18:01:26Z,2023-04-13T18:09:31Z,2023-04-13T18:09:31Z,2023-04-13T18:09:31Z,485,C1L9K35F,3813,48,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
100,424s (~7.07 minutes),2023-04-13 11:09:33,1,63fb0d022270bd7722da2136,Anything not man-made.,5,5,4,6,4,6,4,7,5,5,3,5,5,4,5,4,7,3,4,3,7,6,5,4,4,5,4,1,6,2,4,6,2,6,4,4,5,6,6,4,3,4,2,4,2,1,4,4,21,male,man,NA,4,4,5,1,3,63fb0d022270bd7722da2136,3,643843ace7edda2c63f1140e,APPROVED,2023-04-13T18:02:26Z,2023-04-13T18:09:40Z,2023-04-13T18:09:41Z,2023-04-13T18:09:41Z,435,C1L9K35F,29,21,Male,Asian,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
100,481s (~8.02 minutes),2023-04-13 11:09:37,1,614e149fccc6a53ae06dfcd2,"Nature is the physical world that is not the creation of man.  It is the plants, waterways, earth, and animals.",5,4,3,4,3,5,3,3,4,6,1,3,6,6,6,5,4,3,7,7,4,7,6,2,5,4,6,5,6,2,2,6,3,4,3,5,6,7,2,4,5,4,5,3,4,1,4,4,58,female,woman,NA,7,7,7,1,3,614e149fccc6a53ae06dfcd2,3,64384379073d66200701ec31,APPROVED,2023-04-13T18:01:34Z,2023-04-13T18:09:50Z,2023-04-13T18:09:51Z,2023-04-13T18:09:50Z,497,C1L9K35F,2674,58,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
100,249s (~4.15 minutes),2023-04-13 11:09:39,1,5ec7ec01fc75cf27b5dd16ee,"Outdoors, something untainted by the hands of man.",4,5,3,5,5,6,3,3,4,6,4,5,5,7,5,5,5,3,5,5,6,7,7,3,5,6,6,3,6,5,4,6,5,5,2,1,2,3,4,2,3,5,4,5,2,1,4,4,30,male,man,NA,6,6,4,1,3,5ec7ec01fc75cf27b5dd16ee,3,6438445c5c10b8d94a0198c5,APPROVED,2023-04-13T18:05:27Z,2023-04-13T18:09:42Z,2023-04-13T18:09:42Z,2023-04-13T18:09:42Z,255,C1L9K35F,2593,30,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
100,374s (~6.23 minutes),2023-04-13 11:09:41,1,56f29effed0cf60006911528,Flora and Fauna as found largely untouched by Man,4,3,2,3,2,4,4,3,1,4,1,4,4,5,4,1,6,3,5,2,1,4,5,1,3,5,4,2,7,3,3,5,4,4,4,3,2,2,3,2,5,6,5,4,6,1,2,2,46,male,man,NA,2,3,1,1,2,56f29effed0cf60006911528,2,643843e9903fbf85f5efb40e,APPROVED,2023-04-13T18:03:24Z,2023-04-13T18:09:42Z,2023-04-13T18:09:43Z,2023-04-13T18:09:43Z,378,C1L9K35F,3648,46,Male,White,United States,United States,United States,English,No,Full-Time
